amfi_code,date,nav
120020,2025-01-11,183.26
120020,2025-01-18,185.71
120020,2025-01-25,188.17
120020,2025-02-01,189.82
120020,2025-02-08,192.64
120020,2025-02-15,193.72
120020,2025-02-22,192.4
120020,2025-03-01,194.37
120020,2025-03-08,192.85
120020,2025-03-15,191.18
120020,2025-03-22,191.98
120020,2025-03-29,193.86
120020,2025-04-05,194.1
120020,2025-04-12,193.64
120020,2025-04-19,192.35
120020,2025-04-26,194.24
120020,2025-05-03,195.77
120020,2025-05-10,194.36
120020,2025-05-17,194.03
120020,2025-05-24,196.31
120020,2025-05-31,195.29
120020,2025-06-07,193.49
120020,2025-06-14,194.71
120020,2025-06-21,195.41
120020,2025-06-28,198.11
120020,2025-07-05,197.77
120020,2025-07-12,198.6
120020,2025-07-19,196.7
120020,2025-07-26,195.21
120020,2025-08-02,196.76
120020,2025-08-09,196.11
120020,2025-08-16,198.61
120020,2025-08-23,199.36
120020,2025-08-30,198.82
120020,2025-09-06,201.32
120020,2025-09-13,203.5
120020,2025-09-20,203.87
120020,2025-09-27,206.57
120020,2025-10-04,207.8
120020,2025-10-11,206.79
120020,2025-10-18,206.59
120020,2025-10-25,208.28
120020,2025-11-01,208.17
120020,2025-11-08,206.44
120020,2025-11-15,207.53
120020,2025-11-22,209.53
120020,2025-11-29,211.1
120020,2025-12-06,210.54
120020,2025-12-13,212.0
120020,2025-12-20,214.97
120020,2025-12-27,213.8
120021,2022-01-01,100.26
120021,2022-01-08,102.99
120021,2022-01-15,105.94
120021,2022-01-22,107.16
120021,2022-01-29,109.57
120021,2022-02-05,107.84
120021,2022-02-12,107.5
120021,2022-02-19,109.09
120021,2022-02-26,111.39
120021,2022-03-05,112.9
120021,2022-03-12,114.49
120021,2022-03-19,115.18
120021,2022-03-26,116.85
120021,2022-04-02,119.54
120021,2022-04-09,118.43
120021,2022-04-16,116.53
120021,2022-04-23,115.1
120021,2022-04-30,113.79
120021,2022-05-07,113.32
120021,2022-05-14,112.39
120021,2022-05-21,113.52
120021,2022-05-28,113.95
120021,2022-06-04,113.84
120021,2022-06-11,116.53
120021,2022-06-18,115.48
120021,2022-06-25,116.33
120021,2022-07-02,116.17
120021,2022-07-09,118.28
120021,2022-07-16,117.63
120021,2022-07-23,118.63
120021,2022-07-30,119.21
120021,2022-08-06,121.55
120021,2022-08-13,119.92
120021,2022-08-20,120.24
120021,2022-08-27,122.05
120021,2022-09-03,120.09
120021,2022-09-10,120.53
120021,2022-09-17,121.23
120021,2022-09-24,120.53
120021,2022-10-01,121.08
120021,2022-10-08,124.03
120021,2022-10-15,126.29
120021,2022-10-22,124.74
120021,2022-10-29,127.08
120021,2022-11-05,128.92
120021,2022-11-12,129.87
120021,2022-11-19,131.79
120021,2022-11-26,132.9
120021,2022-12-03,134.57
120021,2022-12-10,134.16
120021,2022-12-17,136.49
120021,2022-12-24,137.32
120021,2022-12-31,139.02
120021,2023-01-07,141.43
120021,2023-01-14,139.84
120021,2023-01-21,138.21
120021,2023-01-28,140.94
120021,2023-02-04,142.66
120021,2023-02-11,144.27
120021,2023-02-18,145.26
120021,2023-02-25,147.64
120021,2023-03-04,146.81
120021,2023-03-11,145.3
120021,2023-03-18,148.21
120021,2023-03-25,146.89
120021,2023-04-01,146.94
120021,2023-04-08,148.72
120021,2023-04-15,148.38
120021,2023-04-22,148.99
120021,2023-04-29,149.73
120021,2023-05-06,149.44
120021,2023-05-13,149.61
120021,2023-05-20,147.86
120021,2023-05-27,147.28
120021,2023-06-03,146.89
120021,2023-06-10,148.3
120021,2023-06-17,148.31
120021,2023-06-24,147.09
120021,2023-07-01,148.0
120021,2023-07-08,146.98
120021,2023-07-15,149.22
120021,2023-07-22,150.23
120021,2023-07-29,150.52
120021,2023-08-05,149.99
120021,2023-08-12,148.09
120021,2023-08-19,148.45
120021,2023-08-26,149.93
120021,2023-09-02,148.12
120021,2023-09-09,147.8
120021,2023-09-16,150.38
120021,2023-09-23,153.38
120021,2023-09-30,153.89
120021,2023-10-07,153.98
120021,2023-10-14,153.01
120021,2023-10-21,155.36
120021,2023-10-28,156.85
120021,2023-11-04,156.27
120021,2023-11-11,154.57
120021,2023-11-18,156.34
120021,2023-11-25,156.06
120021,2023-12-02,156.84
120021,2023-12-09,157.14
120021,2023-12-16,157.88
120021,2023-12-23,156.3
120021,2023-12-30,156.41
120021,2024-01-06,154.93
120021,2024-01-13,156.82
120021,2024-01-20,156.89
120021,2024-01-27,159.84
120021,2024-02-03,159.76
120021,2024-02-10,159.61
120021,2024-02-17,159.07
120021,2024-02-24,161.15
120021,2024-03-02,162.86
120021,2024-03-09,161.45
120021,2024-03-16,164.41
120021,2024-03-23,166.45
120021,2024-03-30,166.41
120021,2024-04-06,167.78
120021,2024-04-13,166.34
120021,2024-04-20,166.47
120021,2024-04-27,165.07
120021,2024-05-04,165.14
120021,2024-05-11,166.8
120021,2024-05-18,169.27
120021,2024-05-25,167.9
120021,2024-06-01,166.28
120021,2024-06-08,167.22
120021,2024-06-15,167.86
120021,2024-06-22,169.31
120021,2024-06-29,171.76
120021,2024-07-06,171.78
120021,2024-07-13,173.82
120021,2024-07-20,174.14
120021,2024-07-27,172.14
120021,2024-08-03,174.43
120021,2024-08-10,173.31
120021,2024-08-17,172.07
120021,2024-08-24,173.86
120021,2024-08-31,176.29
120021,2024-09-07,178.86
120021,2024-09-14,177.55
120021,2024-09-21,177.71
120021,2024-09-28,178.78
120021,2024-10-05,178.47
120021,2024-10-12,180.56
120021,2024-10-19,181.97
120021,2024-10-26,184.68
120021,2024-11-02,187.31
120021,2024-11-09,188.95
120021,2024-11-16,190.54
120021,2024-11-23,189.04
120021,2024-11-30,190.72
120021,2024-12-07,191.33
120021,2024-12-14,192.15
120021,2024-12-21,190.48
120021,2024-12-28,191.07
120021,2025-01-04,192.48
120021,2025-01-11,195.14
120021,2025-01-18,194.44
120021,2025-01-25,195.06
120021,2025-02-01,197.07
120021,2025-02-08,196.39
120021,2025-02-15,196.09
120021,2025-02-22,195.19
120021,2025-03-01,197.8
120021,2025-03-08,198.84
120021,2025-03-15,201.1
120021,2025-03-22,201.0
120021,2025-03-29,203.11
120021,2025-04-05,201.43
120021,2025-04-12,204.05
120021,2025-04-19,202.36
120021,2025-04-26,202.25
120021,2025-05-03,200.61
120021,2025-05-10,200.71
120021,2025-05-17,199.58
120021,2025-05-24,200.14
120021,2025-05-31,202.59
120021,2025-06-07,204.96
120021,2025-06-14,205.28
120021,2025-06-21,203.64
120021,2025-06-28,206.0
120021,2025-07-05,205.98
120021,2025-07-12,204.7
120021,2025-07-19,203.49
120021,2025-07-26,202.4
120021,2025-08-02,203.19
120021,2025-08-09,203.16
120021,2025-08-16,203.01
120021,2025-08-23,204.81
120021,2025-08-30,205.9
120021,2025-09-06,206.63
120021,2025-09-13,207.97
120021,2025-09-20,210.27
120021,2025-09-27,209.46
120021,2025-10-04,212.27
120021,2025-10-11,212.18
120021,2025-10-18,211.16
120021,2025-10-25,210.28
120021,2025-11-01,211.13
120021,2025-11-08,209.41
120021,2025-11-15,210.06
120021,2025-11-22,212.97
120021,2025-11-29,212.7
120021,2025-12-06,214.68
120021,2025-12-13,217.02
120021,2025-12-20,217.8
120021,2025-12-27,216.95
120022,2022-01-01,101.07
120022,2022-01-08,102.5
120022,2022-01-15,101.5
120022,2022-01-22,99.55
120022,2022-01-29,100.16
120022,2022-02-05,101.31
120022,2022-02-12,100.3
120022,2022-02-19,102.35
120022,2022-02-26,100.6
120022,2022-03-05,100.92
120022,2022-03-12,102.5
120022,2022-03-19,104.9
120022,2022-03-26,104.68
120022,2022-04-02,106.72
120022,2022-04-09,104.82
120022,2022-04-16,106.57
120022,2022-04-23,107.62
120022,2022-04-30,109.45
120022,2022-05-07,107.85
120022,2022-05-14,108.51
120022,2022-05-21,106.67
120022,2022-05-28,109.1
120022,2022-06-04,109.99
120022,2022-06-11,110.32
120022,2022-06-18,108.97
120022,2022-06-25,107.66
120022,2022-07-02,109.83
120022,2022-07-09,109.97
120022,2022-07-16,109.81
120022,2022-07-23,112.35
120022,2022-07-30,111.03
120022,2022-08-06,110.44
120022,2022-08-13,112.32
120022,2022-08-20,114.49
120022,2022-08-27,115.0
120022,2022-09-03,116.2
120022,2022-09-10,114.91
120022,2022-09-17,114.74
120022,2022-09-24,114.67
120022,2022-10-01,116.23
120022,2022-10-08,114.26
120022,2022-10-15,113.74
120022,2022-10-22,112.38
120022,2022-10-29,112.18
120022,2022-11-05,114.07
120022,2022-11-12,116.58
120022,2022-11-19,119.44
120022,2022-11-26,117.89
120022,2022-12-03,116.78
120022,2022-12-10,118.55
120022,2022-12-17,121.02
120022,2022-12-24,122.54
120022,2022-12-31,123.04
120022,2023-01-07,121.29
120022,2023-01-14,122.55
120022,2023-01-21,123.66
120022,2023-01-28,123.34
120022,2023-02-04,121.45
120022,2023-02-11,120.86
120022,2023-02-18,121.68
120022,2023-02-25,121.58
120022,2023-03-04,123.54
120022,2023-03-11,122.16
120022,2023-03-18,120.25
120022,2023-03-25,122.67
120022,2023-04-01,120.94
120022,2023-04-08,120.74
120022,2023-04-15,121.62
120022,2023-04-22,123.93
120022,2023-04-29,123.52
120022,2023-05-06,125.38
120022,2023-05-13,126.06
120022,2023-05-20,126.85
120022,2023-05-27,129.75
120022,2023-06-03,132.08
120022,2023-06-10,134.68
120022,2023-06-17,133.0
120022,2023-06-24,132.92
120022,2023-07-01,133.97
120022,2023-07-08,134.48
120022,2023-07-15,136.43
120022,2023-07-22,135.27
120022,2023-07-29,135.19
120022,2023-08-05,133.64
120022,2023-08-12,134.68
120022,2023-08-19,133.72
120022,2023-08-26,134.5
120022,2023-09-02,134.21
120022,2023-09-09,134.26
120022,2023-09-16,133.31
120022,2023-09-23,132.43
120022,2023-09-30,133.69
120022,2023-10-07,136.04
120022,2023-10-14,134.16
120022,2023-10-21,132.75
120022,2023-10-28,130.96
120022,2023-11-04,130.6
120022,2023-11-11,130.25
120022,2023-11-18,132.21
120022,2023-11-25,132.64
120022,2023-12-02,134.54
120022,2023-12-09,135.0
120022,2023-12-16,133.56
120022,2023-12-23,134.89
120022,2023-12-30,137.19
120022,2024-01-06,135.93
120022,2024-01-13,136.71
120022,2024-01-20,137.8
120022,2024-01-27,136.38
120022,2024-02-03,135.85
120022,2024-02-10,138.76
120022,2024-02-17,137.18
120022,2024-02-24,137.09
120022,2024-03-02,139.26
120022,2024-03-09,137.34
120022,2024-03-16,137.07
120022,2024-03-23,135.33
120022,2024-03-30,135.66
120022,2024-04-06,138.39
120022,2024-04-13,138.87
120022,2024-04-20,140.18
120022,2024-04-27,141.17
120022,2024-05-04,143.24
120022,2024-05-11,145.41
120022,2024-05-18,147.39
120022,2024-05-25,148.72
120022,2024-06-01,148.7
120022,2024-06-08,149.46
120022,2024-06-15,147.59
120022,2024-06-22,148.16
120022,2024-06-29,146.94
120022,2024-07-06,147.01
120022,2024-07-13,145.44
120022,2024-07-20,147.18
120022,2024-07-27,147.46
120022,2024-08-03,147.36
120022,2024-08-10,148.06
120022,2024-08-17,147.14
120022,2024-08-24,147.4
120022,2024-08-31,150.04
120022,2024-09-07,152.06
120022,2024-09-14,154.76
120022,2024-09-21,153.92
120022,2024-09-28,155.24
120022,2024-10-05,153.3
120022,2024-10-12,155.05
120022,2024-10-19,153.88
120022,2024-10-26,155.08
120022,2024-11-02,155.59
120022,2024-11-09,157.46
120022,2024-11-16,156.89
120022,2024-11-23,156.37
120022,2024-11-30,155.4
120022,2024-12-07,156.78
120022,2024-12-14,155.16
120022,2024-12-21,156.47
120022,2024-12-28,155.2
120022,2025-01-04,157.38
120022,2025-01-11,156.5
120022,2025-01-18,158.55
120022,2025-01-25,158.73
120022,2025-02-01,159.74
120022,2025-02-08,161.21
120022,2025-02-15,160.33
120022,2025-02-22,162.52
120022,2025-03-01,164.94
120022,2025-03-08,163.43
120022,2025-03-15,166.07
120022,2025-03-22,165.01
120022,2025-03-29,165.08
120022,2025-04-05,168.0
120022,2025-04-12,169.86
120022,2025-04-19,172.14
120022,2025-04-26,171.65
120022,2025-05-03,174.21
120022,2025-05-10,172.88
120022,2025-05-17,171.04
120022,2025-05-24,170.2
120022,2025-05-31,170.35
120022,2025-06-07,169.65
120022,2025-06-14,170.34
120022,2025-06-21,169.81
120022,2025-06-28,168.29
120022,2025-07-05,169.47
120022,2025-07-12,171.27
120022,2025-07-19,172.82
120022,2025-07-26,174.99
120022,2025-08-02,177.0
120022,2025-08-09,177.12
120022,2025-08-16,177.63
120022,2025-08-23,177.13
120022,2025-08-30,175.35
120022,2025-09-06,175.19
120022,2025-09-13,176.18
120022,2025-09-20,175.88
120022,2025-09-27,174.45
120022,2025-10-04,176.44
120022,2025-10-11,176.65
120022,2025-10-18,175.51
120022,2025-10-25,178.29
120022,2025-11-01,180.67
120022,2025-11-08,178.77
120022,2025-11-15,179.54
120022,2025-11-22,181.65
120022,2025-11-29,181.21
120022,2025-12-06,183.42
120022,2025-12-13,185.67
120022,2025-12-20,184.12
120022,2025-12-27,184.14
120023,2022-01-01,98.64
120023,2022-01-08,99.53
120023,2022-01-15,100.51
120023,2022-01-22,101.9
120023,2022-01-29,103.95
120023,2022-02-05,104.46
120023,2022-02-12,105.97
120023,2022-02-19,104.93
120023,2022-02-26,103.81
120023,2022-03-05,102.74
120023,2022-03-12,103.77
120023,2022-03-19,106.54
120023,2022-03-26,108.57
120023,2022-04-02,110.26
120023,2022-04-09,108.3
120023,2022-04-16,106.7
120023,2022-04-23,106.82
120023,2022-04-30,108.95
120023,2022-05-07,107.39
120023,2022-05-14,109.88
120023,2022-05-21,108.25
120023,2022-05-28,108.1
120023,2022-06-04,107.56
120023,2022-06-11,106.95
120023,2022-06-18,109.58
120023,2022-06-25,108.2
120023,2022-07-02,108.69
120023,2022-07-09,107.96
120023,2022-07-16,106.82
120023,2022-07-23,107.33
120023,2022-07-30,107.4
120023,2022-08-06,109.46
120023,2022-08-13,108.23
120023,2022-08-20,110.08
120023,2022-08-27,109.93
120023,2022-09-03,109.83
120023,2022-09-10,111.47
120023,2022-09-17,109.79
120023,2022-09-24,111.89
120023,2022-10-01,112.64
120023,2022-10-08,111.11
120023,2022-10-15,112.55
120023,2022-10-22,112.27
120023,2022-10-29,112.27
120023,2022-11-05,114.98
120023,2022-11-12,113.06
120023,2022-11-19,115.93
120023,2022-11-26,116.36
120023,2022-12-03,117.84
120023,2022-12-10,116.0
120023,2022-12-17,118.39
120023,2022-12-24,118.15
120023,2022-12-31,120.3
120023,2023-01-07,118.89
120023,2023-01-14,120.56
120023,2023-01-21,119.2
120023,2023-01-28,120.52
120023,2023-02-04,119.0
120023,2023-02-11,121.68
120023,2023-02-18,121.88
120023,2023-02-25,120.98
120023,2023-03-04,121.71
120023,2023-03-11,120.06
120023,2023-03-18,119.38
120023,2023-03-25,119.45
120023,2023-04-01,121.83
120023,2023-04-08,122.5
120023,2023-04-15,125.4
120023,2023-04-22,127.87
120023,2023-04-29,127.7
120023,2023-05-06,129.13
120023,2023-05-13,131.41
120023,2023-05-20,130.65
120023,2023-05-27,133.41
120023,2023-06-03,134.51
120023,2023-06-10,135.63
120023,2023-06-17,134.11
120023,2023-06-24,133.34
120023,2023-07-01,132.31
120023,2023-07-08,135.11
120023,2023-07-15,137.14
120023,2023-07-22,136.18
120023,2023-07-29,136.08
120023,2023-08-05,135.07
120023,2023-08-12,137.13
120023,2023-08-19,137.24
120023,2023-08-26,135.26
120023,2023-09-02,137.63
120023,2023-09-09,137.08
120023,2023-09-16,135.37
120023,2023-09-23,135.05
120023,2023-09-30,136.96
120023,2023-10-07,135.79
120023,2023-10-14,137.26
120023,2023-10-21,136.15
120023,2023-10-28,135.94
120023,2023-11-04,137.11
120023,2023-11-11,139.42
120023,2023-11-18,137.47
120023,2023-11-25,139.97
120023,2023-12-02,142.94
120023,2023-12-09,145.2
120023,2023-12-16,146.18
120023,2023-12-23,147.57
120023,2023-12-30,150.44
120023,2024-01-06,152.49
120023,2024-01-13,153.91
120023,2024-01-20,152.18
120023,2024-01-27,152.73
120023,2024-02-03,153.22
120023,2024-02-10,151.32
120023,2024-02-17,150.22
120023,2024-02-24,148.87
120023,2024-03-02,148.99
120023,2024-03-09,148.1
120023,2024-03-16,147.19
120023,2024-03-23,147.47
120023,2024-03-30,148.89
120023,2024-04-06,149.91
120023,2024-04-13,150.63
120023,2024-04-20,153.22
120023,2024-04-27,154.79
120023,2024-05-04,156.76
120023,2024-05-11,155.49
120023,2024-05-18,157.22
120023,2024-05-25,157.03
120023,2024-06-01,156.14
120023,2024-06-08,156.73
120023,2024-06-15,158.25
120023,2024-06-22,158.18
120023,2024-06-29,159.83
120023,2024-07-06,157.87
120023,2024-07-13,160.36
120023,2024-07-20,158.98
120023,2024-07-27,161.25
120023,2024-08-03,163.59
120023,2024-08-10,164.51
120023,2024-08-17,166.72
120023,2024-08-24,167.66
120023,2024-08-31,167.59
120023,2024-09-07,167.24
120023,2024-09-14,169.82
120023,2024-09-21,170.83
120023,2024-09-28,170.78
120023,2024-10-05,170.73
120023,2024-10-12,171.44
120023,2024-10-19,173.46
120023,2024-10-26,173.92
120023,2024-11-02,171.94
120023,2024-11-09,171.84
120023,2024-11-16,170.41
120023,2024-11-23,169.26
120023,2024-11-30,170.45
120023,2024-12-07,169.51
120023,2024-12-14,167.86
120023,2024-12-21,167.02
120023,2024-12-28,166.06
120023,2025-01-04,164.75
120023,2025-01-11,164.98
120023,2025-01-18,165.8
120023,2025-01-25,165.04
120023,2025-02-01,163.44
120023,2025-02-08,163.0
120023,2025-02-15,164.96
120023,2025-02-22,166.19
120023,2025-03-01,166.19
120023,2025-03-08,167.88
120023,2025-03-15,166.63
120023,2025-03-22,168.78
120023,2025-03-29,169.27
120023,2025-04-05,171.51
120023,2025-04-12,171.81
120023,2025-04-19,173.57
120023,2025-04-26,171.93
120023,2025-05-03,171.84
120023,2025-05-10,171.42
120023,2025-05-17,170.8
120023,2025-05-24,169.91
120023,2025-05-31,171.82
120023,2025-06-07,170.97
120023,2025-06-14,170.66
120023,2025-06-21,173.42
120023,2025-06-28,175.65
120023,2025-07-05,178.52
120023,2025-07-12,181.04
120023,2025-07-19,183.68
120023,2025-07-26,183.47
120023,2025-08-02,183.55
120023,2025-08-09,181.61
120023,2025-08-16,183.31
120023,2025-08-23,185.26
120023,2025-08-30,184.84
120023,2025-09-06,185.78
120023,2025-09-13,184.73
120023,2025-09-20,184.6
120023,2025-09-27,184.79
120023,2025-10-04,186.87
120023,2025-10-11,187.61
120023,2025-10-18,190.41
120023,2025-10-25,190.59
120023,2025-11-01,192.64
120023,2025-11-08,194.84
120023,2025-11-15,194.57
120023,2025-11-22,196.39
120023,2025-11-29,197.98
120023,2025-12-06,199.07
120023,2025-12-13,198.53
120023,2025-12-20,199.89
120023,2025-12-27,199.45
120024,2022-01-01,99.52
120024,2022-01-08,98.56
120024,2022-01-15,96.62
120024,2022-01-22,95.05
120024,2022-01-29,95.94
120024,2022-02-05,94.3
120024,2022-02-12,94.04
120024,2022-02-19,94.79
120024,2022-02-26,93.98
120024,2022-03-05,95.84
120024,2022-03-12,96.85
120024,2022-03-19,99.23
120024,2022-03-26,97.79
120024,2022-04-02,96.15
120024,2022-04-09,94.27
120024,2022-04-16,94.5
120024,2022-04-23,95.01
120024,2022-04-30,93.26
120024,2022-05-07,94.65
120024,2022-05-14,94.99
120024,2022-05-21,95.51
120024,2022-05-28,96.74
120024,2022-06-04,96.49
120024,2022-06-11,97.87
120024,2022-06-18,100.49
120024,2022-06-25,99.05
120024,2022-07-02,101.67
120024,2022-07-09,102.84
120024,2022-07-16,105.23
120024,2022-07-23,108.23
120024,2022-07-30,107.74
120024,2022-08-06,108.21
120024,2022-08-13,107.06
120024,2022-08-20,106.87
120024,2022-08-27,109.7
120024,2022-09-03,111.67
120024,2022-09-10,110.65
120024,2022-09-17,113.45
120024,2022-09-24,113.75
120024,2022-10-01,112.26
120024,2022-10-08,111.54
120024,2022-10-15,109.7
120024,2022-10-22,110.55
120024,2022-10-29,111.09
120024,2022-11-05,112.42
120024,2022-11-12,114.45
120024,2022-11-19,116.53
120024,2022-11-26,117.51
120024,2022-12-03,120.13
120024,2022-12-10,121.46
120024,2022-12-17,121.17
120024,2022-12-24,123.19
120024,2022-12-31,122.0
120024,2023-01-07,124.84
120024,2023-01-14,124.59
120024,2023-01-21,126.05
120024,2023-01-28,124.41
120024,2023-02-04,127.19
120024,2023-02-11,127.67
120024,2023-02-18,128.17
120024,2023-02-25,129.74
120024,2023-03-04,132.31
120024,2023-03-11,133.68
120024,2023-03-18,136.54
120024,2023-03-25,136.1
120024,2023-04-01,135.36
120024,2023-04-08,138.18
120024,2023-04-15,139.51
120024,2023-04-22,139.83
120024,2023-04-29,140.45
120024,2023-05-06,142.12
120024,2023-05-13,143.93
120024,2023-05-20,146.59
120024,2023-05-27,147.47
120024,2023-06-03,146.15
120024,2023-06-10,145.14
120024,2023-06-17,146.12
120024,2023-06-24,146.59
120024,2023-07-01,145.15
120024,2023-07-08,145.24
120024,2023-07-15,146.51
120024,2023-07-22,148.95
120024,2023-07-29,150.15
120024,2023-08-05,149.65
120024,2023-08-12,147.73
120024,2023-08-19,147.78
120024,2023-08-26,150.22
120024,2023-09-02,151.79
120024,2023-09-09,154.74
120024,2023-09-16,152.99
120024,2023-09-23,155.54
120024,2023-09-30,156.66
120024,2023-10-07,155.9
120024,2023-10-14,157.4
120024,2023-10-21,158.89
120024,2023-10-28,157.28
120024,2023-11-04,157.49
120024,2023-11-11,159.52
120024,2023-11-18,158.84
120024,2023-11-25,159.65
120024,2023-12-02,160.26
120024,2023-12-09,162.67
120024,2023-12-16,162.1
120024,2023-12-23,164.95
120024,2023-12-30,167.55
120024,2024-01-06,168.47
120024,2024-01-13,169.0
120024,2024-01-20,167.6
120024,2024-01-27,166.69
120024,2024-02-03,168.71
120024,2024-02-10,166.73
120024,2024-02-17,165.72
120024,2024-02-24,165.62
120024,2024-03-02,166.55
120024,2024-03-09,166.35
120024,2024-03-16,164.46
120024,2024-03-23,163.04
120024,2024-03-30,162.71
120024,2024-04-06,162.0
120024,2024-04-13,164.95
120024,2024-04-20,163.58
120024,2024-04-27,165.11
120024,2024-05-04,163.31
120024,2024-05-11,163.32
120024,2024-05-18,165.43
120024,2024-05-25,163.94
120024,2024-06-01,165.95
120024,2024-06-08,166.87
120024,2024-06-15,168.73
120024,2024-06-22,168.16
120024,2024-06-29,170.69
120024,2024-07-06,171.31
120024,2024-07-13,170.42
120024,2024-07-20,170.38
120024,2024-07-27,172.47
120024,2024-08-03,170.74
120024,2024-08-10,171.58
120024,2024-08-17,173.14
120024,2024-08-24,173.21
120024,2024-08-31,171.96
120024,2024-09-07,174.68
120024,2024-09-14,174.42
120024,2024-09-21,172.47
120024,2024-09-28,173.44
120024,2024-10-05,174.31
120024,2024-10-12,175.02
120024,2024-10-19,175.98
120024,2024-10-26,178.81
120024,2024-11-02,180.12
120024,2024-11-09,179.4
120024,2024-11-16,181.98
120024,2024-11-23,184.1
120024,2024-11-30,185.73
120024,2024-12-07,186.03
120024,2024-12-14,187.41
120024,2024-12-21,190.23
120024,2024-12-28,189.35
120024,2025-01-04,192.05
120024,2025-01-11,192.71
120024,2025-01-18,193.88
120024,2025-01-25,192.69
120024,2025-02-01,193.23
120024,2025-02-08,191.93
120024,2025-02-15,194.5
120024,2025-02-22,194.08
120024,2025-03-01,194.98
120024,2025-03-08,197.91
120024,2025-03-15,196.92
120024,2025-03-22,199.03
120024,2025-03-29,199.33
120024,2025-04-05,198.0
120024,2025-04-12,199.86
120024,2025-04-19,201.57
120024,2025-04-26,202.97
120024,2025-05-03,205.82
120024,2025-05-10,204.5
120024,2025-05-17,203.38
120024,2025-05-24,204.16
120024,2025-05-31,206.92
120024,2025-06-07,206.05
120024,2025-06-14,204.75
120024,2025-06-21,204.58
120024,2025-06-28,206.95
120024,2025-07-05,208.29
120024,2025-07-12,209.5
120024,2025-07-19,208.34
120024,2025-07-26,206.93
120024,2025-08-02,207.2
120024,2025-08-09,207.61
120024,2025-08-16,206.06
120024,2025-08-23,205.77
120024,2025-08-30,203.97
120024,2025-09-06,204.79
120024,2025-09-13,207.25
120024,2025-09-20,208.45
120024,2025-09-27,207.11
120024,2025-10-04,209.34
120024,2025-10-11,212.17
120024,2025-10-18,212.84
120024,2025-10-25,213.98
120024,2025-11-01,212.75
120024,2025-11-08,214.43
120024,2025-11-15,215.51
120024,2025-11-22,215.63
120024,2025-11-29,216.34
120024,2025-12-06,216.42
120024,2025-12-13,218.17
120024,2025-12-20,216.72
120024,2025-12-27,214.82
120025,2022-01-01,98.46
120025,2022-01-08,100.27
120025,2022-01-15,102.75
120025,2022-01-22,103.37
120025,2022-01-29,103.12
120025,2022-02-05,101.53
120025,2022-02-12,103.01
120025,2022-02-19,104.06
120025,2022-02-26,103.81
120025,2022-03-05,102.04
120025,2022-03-12,102.62
120025,2022-03-19,103.34
120025,2022-03-26,104.68
120025,2022-04-02,105.15
120025,2022-04-09,104.62
120025,2022-04-16,103.91
120025,2022-04-23,106.07
120025,2022-04-30,107.97
120025,2022-05-07,108.6
120025,2022-05-14,106.72
120025,2022-05-21,104.76
120025,2022-05-28,105.35
120025,2022-06-04,104.16
120025,2022-06-11,103.66
120025,2022-06-18,104.76
120025,2022-06-25,106.77
120025,2022-07-02,107.34
120025,2022-07-09,107.58
120025,2022-07-16,108.6
120025,2022-07-23,111.48
120025,2022-07-30,110.72
120025,2022-08-06,108.78
120025,2022-08-13,108.98
120025,2022-08-20,111.68
120025,2022-08-27,112.34
120025,2022-09-03,115.25
120025,2022-09-10,114.26
120025,2022-09-17,114.53
120025,2022-09-24,114.93
120025,2022-10-01,113.38
120025,2022-10-08,112.97
120025,2022-10-15,115.91
120025,2022-10-22,114.73
120025,2022-10-29,116.62
120025,2022-11-05,115.77
120025,2022-11-12,114.37
120025,2022-11-19,112.88
120025,2022-11-26,114.67
120025,2022-12-03,112.76
120025,2022-12-10,114.26
120025,2022-12-17,114.01
120025,2022-12-24,113.01
120025,2022-12-31,112.46
120025,2023-01-07,113.85
120025,2023-01-14,111.91
120025,2023-01-21,111.49
120025,2023-01-28,110.05
120025,2023-02-04,109.31
120025,2023-02-11,112.14
120025,2023-02-18,112.68
120025,2023-02-25,115.65
120025,2023-03-04,117.69
120025,2023-03-11,116.96
120025,2023-03-18,117.71
120025,2023-03-25,118.1
120025,2023-04-01,119.1
120025,2023-04-08,120.37
120025,2023-04-15,122.75
120025,2023-04-22,121.46
120025,2023-04-29,123.14
120025,2023-05-06,123.67
120025,2023-05-13,126.34
120025,2023-05-20,125.95
120025,2023-05-27,128.61
120025,2023-06-03,130.17
120025,2023-06-10,131.48
120025,2023-06-17,130.13
120025,2023-06-24,131.65
120025,2023-07-01,131.46
120025,2023-07-08,131.61
120025,2023-07-15,132.51
120025,2023-07-22,130.66
120025,2023-07-29,131.89
120025,2023-08-05,130.99
120025,2023-08-12,131.7
120025,2023-08-19,129.75
120025,2023-08-26,129.3
120025,2023-09-02,128.84
120025,2023-09-09,127.06
120025,2023-09-16,129.17
120025,2023-09-23,128.98
120025,2023-09-30,127.73
120025,2023-10-07,129.17
120025,2023-10-14,128.19
120025,2023-10-21,128.41
120025,2023-10-28,126.88
120025,2023-11-04,129.01
120025,2023-11-11,131.01
120025,2023-11-18,130.93
120025,2023-11-25,130.69
120025,2023-12-02,132.11
120025,2023-12-09,130.78
120025,2023-12-16,133.15
120025,2023-12-23,131.29
120025,2023-12-30,130.45
120025,2024-01-06,132.21
120025,2024-01-13,131.59
120025,2024-01-20,132.1
120025,2024-01-27,130.76
120025,2024-02-03,132.15
120025,2024-02-10,131.79
120025,2024-02-17,131.85
